1,STATEWIDE,delegates,11,winners,0,1,losers,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,PLEO,delegates,2,winners,0,1,losers,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,ATLARGE,delegates,3,winners,0,1,losers,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
